	Time (ms)	Amplitude	Rise (ms)	Decay (ms)	Area	Baseline	Noise	Group	Channel	10-90Rise	HalfWidth	Rise50	Peak Dir	Burst#	BurstE#	10-90Slope	Rel Time	
712.00	66762.10	13.20	2.40	2.10	33.84	-7.71	-1.54	0.00	0.00	2.12	3.22	1.30	-1.00	0.00	0.00	-4.99	150.90	
713.00	66737.40	11.80	3.40	2.10	40.93	-7.86	0.02	0.00	0.00	3.08	4.04	2.70	-1.00	0.00	0.00	-3.06	126.20	
714.00	67507.80	11.76	3.00	2.10	43.57	-8.24	0.48	0.00	0.00	2.69	4.03	2.40	-1.00	0.00	0.00	-3.50	896.60	
715.00	67699.20	14.20	2.40	2.10	43.24	-7.39	-1.32	0.00	0.00	2.13	3.80	2.00	-1.00	0.00	0.00	-5.34	1088.00	
716.00	68561.70	10.02	1.90	2.10	24.67	-7.36	-0.74	0.00	0.00	1.68	3.09	1.10	-1.00	0.00	0.00	-4.78	670.50	
717.00	68438.80	11.69	1.40	2.10	29.24	-7.93	0.67	0.00	0.00	1.27	2.80	1.30	-1.00	0.00	0.00	-7.38	547.60	
718.00	71303.90	11.88	1.90	2.10	30.45	-7.10	-1.07	0.00	0.00	1.70	2.49	1.30	-1.00	0.00	0.00	-5.57	852.70	
719.00	71821.70	22.25	2.60	2.10	78.61	-6.80	-0.43	0.00	0.00	2.19	4.04	2.10	-1.00	0.00	0.00	-8.12	90.50	
720.00	77540.20	14.18	2.70	2.10	50.20	-5.87	-0.08	0.00	0.00	2.34	3.97	2.00	-1.00	0.00	0.00	-4.86	689.00	
721.00	77014.80	12.21	3.40	2.10	41.05	-6.99	1.21	0.00	0.00	3.13	3.70	1.90	-1.00	0.00	0.00	-3.12	163.60	
722.00	76947.50	24.84	1.60	2.10	67.82	-7.72	1.85	0.00	0.00	1.33	3.05	1.10	-1.00	0.00	0.00	-14.91	96.30	
723.00	77651.10	19.47	3.00	2.10	66.88	-6.96	0.68	0.00	0.00	2.31	4.04	2.10	-1.00	0.00	0.00	-6.75	799.90	
724.00	77669.60	13.87	2.90	2.10	44.49	-9.07	1.52	0.00	0.00	2.34	3.85	1.90	-1.00	0.00	0.00	-4.74	818.40	
725.00	77948.40	10.86	4.50	2.10	51.97	-8.17	0.93	0.00	0.00	4.04	2.29	0.40	-1.00	0.00	0.00	-2.15	1097.20	
726.00	77927.90	11.32	2.10	2.10	30.60	-6.26	2.48	0.00	0.00	1.93	2.96	1.40	-1.00	0.00	0.00	-4.69	1076.70	
727.00	76158.30	12.38	2.90	2.10	33.26	-7.40	1.65	0.00	0.00	1.70	3.25	1.30	-1.00	0.00	0.00	-5.81	587.10	
728.00	75939.90	14.21	5.40	2.10	70.87	-9.60	3.50	0.00	0.00	4.70	6.01	4.10	-1.00	0.00	0.00	-2.42	368.70	
729.00	73247.00	17.03	2.00	2.10	50.27	-6.30	-0.85	0.00	0.00	1.81	3.26	1.30	-1.00	0.00	0.00	-7.51	235.80	
730.00	72831.00	16.75	3.50	2.10	66.72	-6.20	0.28	0.00	0.00	2.91	4.58	2.60	-1.00	0.00	0.00	-4.61	1099.80	
731.00	71919.60	15.03	2.60	2.10	46.93	-8.83	-1.20	0.00	0.00	2.39	3.89	1.90	-1.00	0.00	0.00	-5.03	188.40	
732.00	74865.90	13.32	1.50	2.10	29.39	-7.03	0.47	0.00	0.00	1.20	2.40	0.40	-1.00	0.00	0.00	-8.86	574.70	
733.00	74884.60	21.69	2.60	2.10	69.01	-9.23	-0.07	0.00	0.00	1.80	3.87	1.90	-1.00	0.00	0.00	-9.65	593.40	
734.00	75874.10	16.02	1.90	2.10	44.57	-8.31	-1.05	0.00	0.00	1.60	3.43	1.50	-1.00	0.00	0.00	-7.99	302.90	
735.00	75466.20	12.78	3.50	2.10	47.88	-7.81	0.58	0.00	0.00	2.98	4.63	2.70	-1.00	0.00	0.00	-3.43	1175.00	
736.00	47141.30	13.39	4.20	2.10	60.65	-8.36	-0.11	0.00	0.00	4.06	5.13	3.70	-1.00	0.00	0.00	-2.64	1061.30	
737.00	47101.70	12.03	2.90	2.10	41.10	-6.62	-0.97	0.00	0.00	2.54	4.38	2.40	-1.00	0.00	0.00	-3.79	1021.70	
738.00	19867.70	11.48	1.60	2.10	26.09	-8.94	1.53	0.00	0.00	1.29	3.14	1.20	-1.00	0.00	0.00	-7.11	1947.70	
739.00	19834.40	13.15	2.40	2.10	35.97	-7.47	1.01	0.00	0.00	1.57	3.26	1.30	-1.00	0.00	0.00	-6.68	1914.40	
740.00	19214.40	22.84	2.40	2.10	69.33	-7.44	-0.08	0.00	0.00	1.73	3.50	1.50	-1.00	0.00	0.00	-10.56	1294.40	
741.00	20018.00	23.28	1.60	2.10	64.63	-8.13	-1.30	0.00	0.00	1.35	3.13	1.20	-1.00	0.00	0.00	-13.84	203.60	
742.00	20048.10	13.60	2.20	2.10	43.06	-11.19	-1.15	0.00	0.00	1.72	3.69	1.70	-1.00	0.00	0.00	-6.31	2128.10	
743.00	20313.90	13.27	3.20	2.10	51.33	-7.81	0.19	0.00	0.00	2.91	4.84	2.90	-1.00	0.00	0.00	-3.65	141.10	
744.00	20189.70	11.51	2.80	2.10	33.93	-6.96	0.46	0.00	0.00	1.93	3.32	1.60	-1.00	0.00	0.00	-4.76	2269.70	
745.00	17549.90	13.64	3.30	2.10	41.14	-7.11	-0.27	0.00	0.00	1.83	3.42	1.50	-1.00	0.00	0.00	-5.96	141.90	
746.00	17520.30	12.06	2.30	2.10	31.69	-6.75	0.99	0.00	0.00	2.06	2.70	1.60	-1.00	0.00	0.00	-4.68	2160.30	
747.00	14007.30	13.03	1.90	2.10	38.95	-8.95	-1.69	0.00	0.00	1.37	3.30	1.30	-1.00	0.00	0.00	-7.63	1207.30	
748.00	13712.00	12.34	1.60	2.10	30.27	-8.78	2.65	0.00	0.00	1.33	2.91	1.00	-1.00	0.00	0.00	-7.41	912.00	
749.00	12198.50	17.10	2.20	2.10	51.99	-7.55	1.52	0.00	0.00	1.97	3.68	1.70	-1.00	0.00	0.00	-6.95	1958.50	
750.00	14032.00	12.22	1.70	2.10	29.49	-10.06	-1.65	0.00	0.00	1.43	2.77	1.30	-1.00	0.00	0.00	-6.83	1232.00	
751.00	16060.40	14.13	2.10	2.10	40.06	-8.43	0.60	0.00	0.00	1.94	3.42	1.50	-1.00	0.00	0.00	-5.83	700.40	
752.00	17124.10	13.90	2.00	2.10	33.59	-9.23	0.39	0.00	0.00	1.87	3.03	1.40	-1.00	0.00	0.00	-5.95	1764.10	
753.00	17077.80	10.77	0.80	2.10	20.62	-6.56	-1.50	0.00	0.00	0.63	2.31	0.40	-1.00	0.00	0.00	-13.58	1717.80	
754.00	20430.80	12.56	1.50	2.10	30.41	-7.76	1.32	0.00	0.00	1.33	2.69	0.70	-1.00	0.00	0.00	-7.56	2510.80	
755.00	20959.70	16.62	2.30	2.10	46.93	-6.34	0.00	0.00	0.00	1.64	3.18	1.50	-1.00	0.00	0.00	-8.11	479.70	
756.00	23758.70	10.35	1.30	2.10	26.43	-7.59	1.67	0.00	0.00	1.13	2.57	1.20	-1.00	0.00	0.00	-7.31	718.70	
757.00	23668.50	15.20	2.60	2.10	53.33	-7.26	-1.40	0.00	0.00	2.31	4.08	2.10	-1.00	0.00	0.00	-5.25	628.50	
758.00	23447.90	17.51	4.10	2.10	58.99	-7.43	0.54	0.00	0.00	3.18	4.13	2.30	-1.00	0.00	0.00	-4.41	407.90	
759.00	23952.80	11.45	1.80	2.10	28.81	-8.39	-0.75	0.00	0.00	1.45	3.16	1.20	-1.00	0.00	0.00	-6.30	912.80	
760.00	24797.70	13.82	2.80	2.10	42.20	-8.73	-0.14	0.00	0.00	2.52	2.43	1.90	-1.00	0.00	0.00	-4.39	1757.70	
761.00	25780.50	18.33	3.10	2.10	55.90	-9.63	-0.43	0.00	0.00	2.00	3.31	1.40	-1.00	0.00	0.00	-7.34	180.50	
762.00	24988.20	16.04	1.60	2.10	40.04	-9.34	0.53	0.00	0.00	1.36	2.94	1.00	-1.00	0.00	0.00	-9.46	1948.20	
763.00	23402.00	10.33	2.40	2.10	26.86	-8.40	-1.05	0.00	0.00	2.19	2.07	1.90	-1.00	0.00	0.00	-3.77	362.00	
764.00	23235.80	12.70	2.20	2.10	35.40	-7.78	1.09	0.00	0.00	1.72	3.49	1.50	-1.00	0.00	0.00	-5.91	195.80	
765.00	21485.90	14.48	1.30	2.10	33.57	-8.12	-0.69	0.00	0.00	0.81	2.56	0.60	-1.00	0.00	0.00	-14.24	1005.90	
766.00	21369.70	10.23	2.10	2.10	29.29	-7.10	-0.58	0.00	0.00	1.76	3.49	1.50	-1.00	0.00	0.00	-4.66	889.70	
767.00	21143.40	14.02	2.80	2.10	42.65	-7.11	0.77	0.00	0.00	1.96	3.63	1.70	-1.00	0.00	0.00	-5.73	663.40	
768.00	21823.80	13.21	1.00	2.10	23.03	-6.66	1.49	0.00	0.00	0.86	1.30	0.80	-1.00	0.00	0.00	-12.34	1343.80	
769.00	22259.60	19.52	1.60	2.10	55.88	-7.54	-0.20	0.00	0.00	1.00	3.14	1.20	-1.00	0.00	0.00	-15.54	1779.60	
770.00	22921.90	18.07	2.10	2.10	52.57	-7.66	0.38	0.00	0.00	1.54	3.29	1.30	-1.00	0.00	0.00	-9.38	2441.90	
771.00	22394.90	20.20	2.10	2.10	58.82	-7.76	0.87	0.00	0.00	1.35	3.51	1.60	-1.00	0.00	0.00	-11.95	1914.90	
772.00	12067.70	11.77	2.70	2.10	36.99	-7.25	-0.92	0.00	0.00	2.08	3.24	1.80	-1.00	0.00	0.00	-4.52	1827.70	
773.00	11469.10	10.89	1.40	2.10	25.39	-7.13	0.58	0.00	0.00	1.17	2.40	0.40	-1.00	0.00	0.00	-7.46	1229.10	
774.00	3216.10	12.48	1.80	2.10	25.62	-7.27	-0.61	0.00	0.00	1.32	2.64	0.70	-1.00	0.00	0.00	-7.57	656.10	
775.00	2965.70	12.49	1.40	2.10	31.58	-7.05	1.69	0.00	0.00	1.19	3.15	1.20	-1.00	0.00	0.00	-8.41	405.70	
776.00	2521.50	10.05	3.00	2.10	33.22	-8.14	-0.83	0.00	0.00	2.82	3.78	2.40	-1.00	0.00	0.00	-2.86	2521.50	
777.00	3513.50	11.03	1.10	2.10	22.62	-8.12	1.18	0.00	0.00	0.91	2.12	0.70	-1.00	0.00	0.00	-9.67	953.50	
778.00	3691.80	12.33	1.70	2.10	27.09	-8.88	1.73	0.00	0.00	1.51	1.45	1.20	-1.00	0.00	0.00	-6.54	1131.80	
779.00	4019.90	18.34	2.00	2.10	51.91	-7.10	2.40	0.00	0.00	1.28	3.19	1.20	-1.00	0.00	0.00	-11.42	1459.90	
780.00	3703.90	12.65	1.50	2.10	27.41	-10.71	0.95	0.00	0.00	1.36	2.91	1.00	-1.00	0.00	0.00	-7.42	1143.90	
781.00	2132.40	12.00	1.80	2.10	28.82	-7.66	-0.15	0.00	0.00	1.49	2.80	1.30	-1.00	0.00	0.00	-6.45	2132.40	
782.00	2087.30	11.66	3.10	2.10	39.26	-6.72	1.76	0.00	0.00	2.41	3.79	2.20	-1.00	0.00	0.00	-3.87	2087.30	
783.00	1155.60	13.25	1.20	2.10	31.42	-8.22	0.87	0.00	0.00	0.98	2.68	0.70	-1.00	0.00	0.00	-10.78	1155.60	
784.00	930.80	10.38	1.70	2.10	20.97	-6.82	-0.17	0.00	0.00	1.54	1.32	0.80	-1.00	0.00	0.00	-5.39	930.80	
785.00	459.00	14.09	2.80	2.10	45.63	-5.57	0.20	0.00	0.00	2.49	3.69	1.70	-1.00	0.00	0.00	-4.53	459.00	
786.00	1301.90	10.04	2.20	2.10	24.92	-8.26	0.08	0.00	0.00	1.83	2.43	1.50	-1.00	0.00	0.00	-4.39	1301.90	
787.00	1363.30	14.15	3.00	2.10	50.99	-7.00	0.66	0.00	0.00	2.49	3.87	2.30	-1.00	0.00	0.00	-4.55	1363.30	
788.00	1761.10	11.10	1.20	2.10	24.17	-8.16	0.46	0.00	0.00	0.79	2.48	0.50	-1.00	0.00	0.00	-11.24	1761.10	
789.00	1624.30	12.89	1.20	2.10	26.38	-7.25	0.54	0.00	0.00	1.06	2.11	0.50	-1.00	0.00	0.00	-9.72	1624.30	
790.00	4268.50	16.16	2.40	2.10	52.92	-7.11	0.65	0.00	0.00	1.95	3.73	1.80	-1.00	0.00	0.00	-6.64	1708.50	
791.00	4372.30	11.52	1.80	2.10	32.83	-7.90	0.27	0.00	0.00	1.33	2.99	1.00	-1.00	0.00	0.00	-6.92	1812.30	
792.00	10897.40	11.63	1.60	2.10	28.56	-8.19	-0.32	0.00	0.00	1.28	3.05	1.10	-1.00	0.00	0.00	-7.27	657.40	
793.00	9722.50	14.00	1.70	2.10	39.02	-8.32	0.25	0.00	0.00	1.50	3.17	1.20	-1.00	0.00	0.00	-7.45	2042.50	
794.00	8900.00	11.84	1.70	2.10	28.36	-8.02	-1.73	0.00	0.00	1.44	3.33	1.40	-1.00	0.00	0.00	-6.60	1220.00	
795.00	10958.40	12.80	1.10	2.10	27.41	-8.80	1.11	0.00	0.00	0.96	2.21	0.50	-1.00	0.00	0.00	-10.71	718.40	
796.00	11127.60	14.90	2.00	2.10	44.16	-8.03	0.30	0.00	0.00	1.83	3.43	1.50	-1.00	0.00	0.00	-6.50	887.60	
797.00	11249.40	15.57	3.40	2.10	58.96	-8.61	-0.87	0.00	0.00	2.42	4.33	2.40	-1.00	0.00	0.00	-5.15	1009.40	
798.00	11149.30	13.21	2.80	2.10	43.08	-9.03	-0.09	0.00	0.00	2.30	3.70	1.70	-1.00	0.00	0.00	-4.60	909.30	
799.00	8472.70	10.67	1.40	2.10	24.68	-8.88	-0.17	0.00	0.00	1.24	2.79	0.80	-1.00	0.00	0.00	-6.87	792.70	
800.00	8367.70	14.12	1.80	2.10	35.95	-8.12	0.91	0.00	0.00	1.44	2.85	1.30	-1.00	0.00	0.00	-7.82	687.70	
801.00	5539.30	12.31	2.60	2.10	39.13	-7.38	1.19	0.00	0.00	2.42	3.99	2.00	-1.00	0.00	0.00	-4.07	419.30	
802.00	5017.60	13.04	2.80	2.10	44.74	-6.90	-1.66	0.00	0.00	2.43	4.13	2.20	-1.00	0.00	0.00	-4.30	2457.60	
803.00	4910.70	11.07	1.50	2.10	24.08	-7.85	0.67	0.00	0.00	1.29	1.36	1.00	-1.00	0.00	0.00	-6.85	2350.70	
804.00	6122.60	15.33	1.90	2.10	42.92	-7.17	0.41	0.00	0.00	1.64	3.32	1.40	-1.00	0.00	0.00	-7.48	1002.60	
805.00	6390.40	11.61	1.70	2.10	31.61	-7.48	-0.82	0.00	0.00	1.41	3.10	1.10	-1.00	0.00	0.00	-6.57	1270.40	
806.00	7367.90	10.85	2.00	2.10	30.65	-7.56	0.54	0.00	0.00	1.86	2.98	1.70	-1.00	0.00	0.00	-4.66	2247.90	
807.00	6430.80	15.41	3.10	2.10	51.41	-6.48	-0.49	0.00	0.00	2.62	3.81	2.30	-1.00	0.00	0.00	-4.71	1310.80	
808.00	25835.70	10.61	1.50	2.10	23.18	-9.40	0.05	0.00	0.00	1.17	2.47	0.50	-1.00	0.00	0.00	-7.25	235.70	
809.00	25878.70	13.01	1.80	2.10	33.79	-9.31	-0.47	0.00	0.00	1.53	3.00	1.20	-1.00	0.00	0.00	-6.81	278.70	
810.00	38492.20	10.04	2.20	2.10	29.89	-7.22	0.02	0.00	0.00	2.07	3.67	1.80	-1.00	0.00	0.00	-3.87	92.20	
811.00	38246.70	16.73	1.70	2.10	40.59	-7.96	-0.06	0.00	0.00	1.39	3.02	1.10	-1.00	0.00	0.00	-9.65	2406.70	
812.00	38107.00	10.26	3.90	2.10	32.04	-8.24	1.59	0.00	0.00	1.86	2.99	1.80	-1.00	0.00	0.00	-4.42	2267.00	
813.00	38625.80	11.05	2.60	2.10	30.84	-8.15	-0.12	0.00	0.00	2.48	2.99	2.00	-1.00	0.00	0.00	-3.57	225.80	
814.00	39226.80	11.50	1.50	2.10	28.95	-8.19	-0.09	0.00	0.00	1.36	2.41	1.10	-1.00	0.00	0.00	-6.77	7.60	
815.00	39380.20	18.02	2.00	2.10	55.21	-10.90	-0.27	0.00	0.00	0.97	3.38	1.40	-1.00	0.00	0.00	-14.81	980.20	
816.00	39305.60	12.49	2.50	2.10	41.46	-7.59	0.70	0.00	0.00	1.56	3.75	1.80	-1.00	0.00	0.00	-6.42	905.60	
817.00	37951.90	10.32	3.20	2.10	31.45	-8.70	0.75	0.00	0.00	2.70	3.94	2.30	-1.00	0.00	0.00	-3.06	2111.90	
818.00	37851.30	24.14	2.20	2.10	72.75	-7.96	0.68	0.00	0.00	1.77	3.41	1.50	-1.00	0.00	0.00	-10.93	2011.30	
819.00	36106.20	13.17	2.20	2.10	41.44	-7.12	0.89	0.00	0.00	1.40	3.46	1.50	-1.00	0.00	0.00	-7.55	266.20	
820.00	35966.50	14.82	3.40	2.10	56.04	-6.73	0.82	0.00	0.00	3.24	4.85	2.90	-1.00	0.00	0.00	-3.66	152.10	
821.00	35833.90	15.47	2.90	2.10	50.68	-8.02	-0.11	0.00	0.00	2.53	3.82	1.90	-1.00	0.00	0.00	-4.89	2553.90	
822.00	36684.20	12.94	1.80	2.10	34.39	-6.92	-0.14	0.00	0.00	1.39	3.08	1.10	-1.00	0.00	0.00	-7.44	844.20	
823.00	37272.70	15.31	2.70	2.10	47.27	-5.07	0.59	0.00	0.00	2.50	3.74	1.80	-1.00	0.00	0.00	-4.90	1432.70	
824.00	37609.90	10.04	3.30	2.10	35.21	-7.43	-0.20	0.00	0.00	2.82	3.95	2.40	-1.00	0.00	0.00	-2.85	1769.90	
825.00	37344.50	17.23	1.80	2.10	46.63	-7.55	-0.92	0.00	0.00	1.58	3.13	1.20	-1.00	0.00	0.00	-8.71	1504.50	
826.00	39696.50	14.37	1.80	2.10	35.33	-8.36	0.07	0.00	0.00	1.32	3.01	1.10	-1.00	0.00	0.00	-8.74	1296.50	
827.00	40228.40	23.01	2.20	2.10	75.34	-7.72	0.35	0.00	0.00	2.00	3.75	1.80	-1.00	0.00	0.00	-9.21	1828.40	
828.00	46003.30	14.54	4.60	2.10	68.95	-7.54	0.87	0.00	0.00	4.21	5.82	3.90	-1.00	0.00	0.00	-2.76	2483.30	
829.00	45737.80	13.10	2.00	2.10	31.63	-6.52	1.25	0.00	0.00	1.81	2.74	1.60	-1.00	0.00	0.00	-5.79	2217.80	
830.00	45228.70	14.60	4.60	2.10	68.46	-7.52	0.32	0.00	0.00	3.75	5.45	3.50	-1.00	0.00	0.00	-3.11	1708.70	
831.00	46113.20	13.38	1.30	2.10	30.48	-7.36	0.76	0.00	0.00	1.11	2.70	0.80	-1.00	0.00	0.00	-9.65	33.20	
832.00	46144.30	13.48	2.00	2.10	39.66	-8.68	0.13	0.00	0.00	1.82	3.54	1.60	-1.00	0.00	0.00	-5.91	64.30	
833.00	46719.10	17.91	1.70	2.10	46.35	-8.15	-0.31	0.00	0.00	1.47	3.13	1.20	-1.00	0.00	0.00	-9.75	639.10	
834.00	46165.50	11.28	4.10	2.10	40.98	-8.62	1.41	0.00	0.00	3.84	3.75	2.30	-1.00	0.00	0.00	-2.35	85.50	
835.00	45195.20	22.01	2.00	2.10	59.85	-6.85	1.14	0.00	0.00	1.39	2.97	1.00	-1.00	0.00	0.00	-12.63	1675.20	
836.00	44873.60	24.37	2.80	2.10	80.72	-8.03	0.39	0.00	0.00	1.72	3.63	1.70	-1.00	0.00	0.00	-11.37	1353.60	
837.00	42614.70	22.17	3.20	2.10	74.92	-7.60	0.43	0.00	0.00	1.81	3.59	1.60	-1.00	0.00	0.00	-9.78	246.70	
838.00	42395.90	11.98	2.10	2.10	33.88	-8.13	0.29	0.00	0.00	1.27	3.38	1.40	-1.00	0.00	0.00	-7.57	1435.90	
839.00	41752.10	10.50	4.00	2.10	38.98	-6.85	-0.98	0.00	0.00	3.42	4.44	3.10	-1.00	0.00	0.00	-2.46	792.10	
840.00	42999.80	19.01	2.40	2.10	56.80	-7.30	-2.57	0.00	0.00	2.07	3.63	1.70	-1.00	0.00	0.00	-7.35	2039.80	
841.00	44207.50	11.57	1.70	2.10	29.15	-6.29	1.29	0.00	0.00	1.59	3.06	1.20	-1.00	0.00	0.00	-5.80	687.50	
842.00	44484.40	21.20	2.80	2.10	69.02	-7.38	-0.82	0.00	0.00	2.20	3.85	1.90	-1.00	0.00	0.00	-7.70	964.40	
843.00	44366.30	11.90	2.70	2.10	39.95	-8.01	-0.07	0.00	0.00	2.47	4.08	2.10	-1.00	0.00	0.00	-3.85	846.30	
844.00	35730.60	25.75	2.00	2.10	74.12	-7.17	-0.39	0.00	0.00	1.83	3.38	1.40	-1.00	0.00	0.00	-11.28	2450.60	
845.00	35672.00	10.95	2.10	2.10	32.40	-6.82	-1.05	0.00	0.00	1.85	3.56	1.60	-1.00	0.00	0.00	-4.74	2392.00	
846.00	29058.20	14.00	2.40	2.10	43.27	-6.18	-0.19	0.00	0.00	2.16	3.42	1.50	-1.00	0.00	0.00	-5.18	27.80	
847.00	28816.00	10.99	2.90	2.10	37.74	-9.70	-1.08	0.00	0.00	2.44	4.12	2.20	-1.00	0.00	0.00	-3.60	656.00	
848.00	28795.20	25.62	3.00	2.10	88.40	-7.50	1.98	0.00	0.00	2.64	4.05	2.10	-1.00	0.00	0.00	-7.76	635.20	
849.00	29209.90	14.00	2.20	2.10	39.19	-8.08	-0.35	0.00	0.00	1.85	3.12	1.80	-1.00	0.00	0.00	-6.06	1049.90	
850.00	29743.80	11.99	2.70	2.10	38.99	-8.00	-0.69	0.00	0.00	2.30	4.07	2.10	-1.00	0.00	0.00	-4.18	1583.80	
851.00	30578.90	16.36	2.70	2.10	44.61	-6.70	0.97	0.00	0.00	2.11	3.57	1.60	-1.00	0.00	0.00	-6.21	2418.90	
852.00	30388.50	19.81	2.60	2.10	68.10	-6.88	0.34	0.00	0.00	1.31	3.98	2.00	-1.00	0.00	0.00	-12.12	2228.50	
853.00	28647.20	15.72	2.70	2.10	54.71	-6.25	-0.25	0.00	0.00	1.72	4.22	2.30	-1.00	0.00	0.00	-7.31	487.20	
854.00	27731.40	13.82	2.50	2.10	46.53	-8.75	1.17	0.00	0.00	2.09	3.92	2.00	-1.00	0.00	0.00	-5.29	2131.40	
855.00	26915.80	12.34	3.20	2.10	35.78	-7.19	-0.11	0.00	0.00	2.66	3.09	2.20	-1.00	0.00	0.00	-3.72	1315.80	
856.00	26657.80	13.19	2.10	2.10	36.24	-7.07	-0.33	0.00	0.00	1.72	3.39	1.40	-1.00	0.00	0.00	-6.14	1057.80	
857.00	26319.30	16.29	3.80	2.10	61.56	-6.36	-1.09	0.00	0.00	2.82	4.02	2.70	-1.00	0.00	0.00	-4.63	719.30	
858.00	27021.10	12.90	2.90	2.10	45.00	-7.61	2.76	0.00	0.00	2.43	4.15	2.20	-1.00	0.00	0.00	-4.24	1421.10	
859.00	27047.20	14.53	2.20	2.10	47.52	-8.50	-0.64	0.00	0.00	1.77	3.61	1.70	-1.00	0.00	0.00	-6.57	1447.20	
860.00	27420.80	10.63	2.20	2.10	34.76	-8.68	-0.72	0.00	0.00	2.06	3.71	1.90	-1.00	0.00	0.00	-4.14	1820.80	
861.00	27080.80	13.90	3.40	2.10	43.74	-8.62	1.93	0.00	0.00	3.09	3.43	2.20	-1.00	0.00	0.00	-3.60	1480.80	
862.00	30781.40	17.59	2.60	2.10	59.14	-6.88	-0.44	0.00	0.00	1.73	3.91	2.00	-1.00	0.00	0.00	-8.14	61.40	
863.00	31098.50	14.63	3.40	2.10	53.31	-6.75	1.56	0.00	0.00	3.15	4.28	2.70	-1.00	0.00	0.00	-3.72	378.50	
864.00	34992.50	13.24	2.60	2.10	37.37	-7.10	-1.02	0.00	0.00	2.29	3.19	1.90	-1.00	0.00	0.00	-4.62	1712.50	
865.00	34292.40	13.04	2.00	2.10	39.10	-8.12	0.21	0.00	0.00	1.77	3.30	1.30	-1.00	0.00	0.00	-5.88	65.20	
866.00	34259.00	12.02	2.20	2.10	33.93	-7.16	-0.66	0.00	0.00	1.65	3.40	1.50	-1.00	0.00	0.00	-5.83	31.80	
867.00	35022.60	19.51	2.20	2.10	60.28	-9.03	0.76	0.00	0.00	1.58	3.51	1.60	-1.00	0.00	0.00	-9.88	1742.60	
868.00	35132.20	10.24	2.30	2.10	32.17	-7.08	-1.12	0.00	0.00	2.08	3.57	1.90	-1.00	0.00	0.00	-3.94	162.60	
869.00	35490.30	11.26	2.10	2.10	29.65	-6.28	0.56	0.00	0.00	1.94	3.00	1.00	-1.00	0.00	0.00	-4.65	2210.30	
870.00	35188.90	11.69	1.80	2.10	32.99	-6.93	1.48	0.00	0.00	1.47	3.25	1.30	-1.00	0.00	0.00	-6.36	1908.90	
871.00	33778.70	12.56	2.90	2.10	38.00	-6.84	-0.32	0.00	0.00	2.66	3.15	2.00	-1.00	0.00	0.00	-3.77	498.70	
872.00	33189.10	12.09	3.20	2.10	34.80	-5.43	0.97	0.00	0.00	2.55	3.26	1.30	-1.00	0.00	0.00	-3.80	2469.10	
873.00	32086.00	20.64	1.70	2.10	59.87	-7.41	0.16	0.00	0.00	1.52	3.23	1.30	-1.00	0.00	0.00	-10.88	1366.00	
874.00	31961.50	18.47	2.60	2.10	55.37	-8.07	-0.56	0.00	0.00	2.23	3.33	1.70	-1.00	0.00	0.00	-6.63	1241.50	
875.00	31503.50	13.92	2.30	2.10	35.30	-7.07	1.51	0.00	0.00	2.06	3.00	1.10	-1.00	0.00	0.00	-5.41	783.50	
876.00	32520.40	16.37	1.80	2.10	41.05	-7.50	0.28	0.00	0.00	1.63	3.05	1.10	-1.00	0.00	0.00	-8.05	1800.40	
877.00	32591.60	14.53	2.70	2.10	42.12	-6.94	0.90	0.00	0.00	2.42	3.10	1.10	-1.00	0.00	0.00	-4.80	1871.60	
878.00	32967.50	13.40	2.40	2.10	40.00	-6.89	1.64	0.00	0.00	1.83	3.08	1.50	-1.00	0.00	0.00	-5.87	2247.50	
879.00	32718.40	14.28	3.90	2.10	58.35	-8.14	0.94	0.00	0.00	3.68	5.17	3.20	-1.00	0.00	0.00	-3.10	1998.40	
880.00	91451.70	24.42	3.70	2.10	99.86	-7.74	-0.07	0.00	0.00	3.16	4.88	2.90	-1.00	0.00	0.00	-6.18	520.50	
881.00	87254.30	13.39	1.60	2.10	33.52	-9.01	1.09	0.00	0.00	1.33	3.01	1.10	-1.00	0.00	0.00	-8.06	163.10	
882.00	126782.50	15.08	1.90	2.10	38.96	-7.86	0.18	0.00	0.00	1.71	3.16	1.20	-1.00	0.00	0.00	-7.04	139.30	
883.00	126269.30	18.43	1.80	2.10	51.26	-8.89	-0.36	0.00	0.00	1.27	3.31	1.40	-1.00	0.00	0.00	-11.61	778.10	
884.00	126210.90	18.87	1.90	2.10	51.76	-8.15	-0.74	0.00	0.00	1.19	3.11	1.20	-1.00	0.00	0.00	-12.66	719.70	
885.00	126974.00	25.44	1.60	2.10	68.74	-8.02	-0.34	0.00	0.00	1.38	3.03	1.10	-1.00	0.00	0.00	-14.76	330.80	
886.00	149258.10	17.07	2.30	2.10	51.97	-8.04	-0.13	0.00	0.00	2.02	3.75	1.80	-1.00	0.00	0.00	-6.76	291.70	
887.00	127051.70	11.11	2.60	2.10	36.56	-8.97	1.96	0.00	0.00	2.41	3.48	2.30	-1.00	0.00	0.00	-3.68	408.50	
888.00	148741.90	10.81	1.70	2.10	26.54	-8.12	1.43	0.00	0.00	1.50	2.42	1.20	-1.00	0.00	0.00	-5.77	1055.50	
889.00	126073.70	13.17	1.50	2.10	29.51	-7.83	-0.86	0.00	0.00	0.73	2.60	0.60	-1.00	0.00	0.00	-14.37	582.50	
